ID,Diver,Buddy,Site No.,Site Name,Latitude,Longitude,Date,vis,Direction,Time,P-Qs,Depth,Method,Block,Code,Species,Common name,Total,Inverts,2.5,5,7.5,10,12.5,15,20,25,30,35,40,50,62.5,75,87.5,100,112.5,125,137.5,150,162.5,175,187.5,200,250,300,350,400,,,,,,,,,,,,,,,,,,,,
4,Jasmin Schuster,Tom Bird,BMSC8,Baeria Rocks North Island Northside,48.95508194,-125.1533737,22/04/2024,1,NW,10:10,TB,7.5,2,1,Pgi,Pomaulax gibberosus,Red turban shell,112,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Jasmin Schuster,Tom Bird,BMSC8,Baeria Rocks North Island Northside,48.95508194,-125.1533737,22/04/2024,1,NW,10:10,TB,7.5,2,1,Pmi,Patiria miniata,Bat star,118,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Jasmin Schuster,Tom Bird,BMSC8,Baeria Rocks North Island Northside,48.95508194,-125.1533737,22/04/2024,1,NW,10:10,TB,7.5,2,1,Spu,Strongylocentrotus purpuratus,Purple sea urchin (?),2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Jasmin Schuster,Tom Bird,BMSC8,Baeria Rocks North Island Northside,48.95508194,-125.1533737,22/04/2024,1,NW,10:10,TB,7.5,2,1,Hcr,Hermissenda crassicornis,Opalescent nudibranch,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Jasmin Schuster,Tom Bird,BMSC8,Baeria Rocks North Island Northside,48.95508194,-125.1533737,22/04/2024,1,NW,10:10,TB,7.5,2,1,Dim,Dermasterias imbricata,Leather star,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Jasmin Schuster,Tom Bird,BMSC8,Baeria Rocks North Island Northside,48.95508194,-125.1533737,22/04/2024,1,NW,10:10,TB,7.5,2,1,Ami,Acmaea mitra,Whitecap limpet,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Jasmin Schuster,Tom Bird,BMSC8,Baeria Rocks North Island Northside,48.95508194,-125.1533737,22/04/2024,1,NW,10:10,TB,7.5,2,1,Hermit,Paguroidea spp.,Unidentified hermit crab,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Jasmin Schuster,Tom Bird,BMSC8,Baeria Rocks North Island Northside,48.95508194,-125.1533737,22/04/2024,1,NW,10:10,TB,7.5,2,1,Oko,Orthasterias koehleri,Rainbow star,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Jasmin Schuster,Tom Bird,BMSC8,Baeria Rocks North Island Northside,48.95508194,-125.1533737,22/04/2024,1,NW,10:10,TB,7.5,2,1,Lcoc,Limacia cockerelli,Cockerell's dorid,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Jasmin Schuster,Tom Bird,BMSC8,Baeria Rocks North Island Northside,48.95508194,-125.1533737,22/04/2024,1,NW,10:10,TB,7.5,2,1,Hka,Haliotis kamtschatkana,Pinto abalone,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Jasmin Schuster,Tom Bird,BMSC8,Baeria Rocks North Island Northside,48.95508194,-125.1533737,22/04/2024,1,NW,10:10,TB,7.5,2,1,Pbe,Pagurus beringanus,Bering hermit crab,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Jasmin Schuster,Tom Bird,BMSC8,Baeria Rocks North Island Northside,48.95508194,-125.1533737,22/04/2024,1,NW,10:10,TB,7.5,2,1,Cfo,Ceratostoma foliatum,Leafy hornmouth,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Jasmin Schuster,Tom Bird,BMSC8,Baeria Rocks North Island Northside,48.95508194,-125.1533737,22/04/2024,1,NW,10:10,TB,7.5,2,1,Aha,Artedius harringtoni,Scalyhead sculpin,5,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Jasmin Schuster,Tom Bird,BMSC8,Baeria Rocks North Island Northside,48.95508194,-125.1533737,22/04/2024,1,NW,10:10,TB,7.5,2,1,Das,Diodora aspera,Rough keyhole limpet,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Jasmin Schuster,Tom Bird,BMSC8,Baeria Rocks North Island Northside,48.95508194,-125.1533737,22/04/2024,1,NW,10:10,TB,7.5,2,1,Rni,Rhinogobiops nicholsii,Blackeye goby,3,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Jasmin Schuster,Tom Bird,BMSC8,Baeria Rocks North Island Northside,48.95508194,-125.1533737,22/04/2024,1,NW,10:10,TB,7.5,2,1,Aca,Apostichopus californicus,California sea cucumber,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Jasmin Schuster,Tom Bird,BMSC8,Baeria Rocks North Island Northside,48.95508194,-125.1533737,22/04/2024,1,NW,10:10,TB,7.5,2,1,Dez,Debris - Zero,No Debris found,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Jasmin Schuster,Tom Bird,BMSC6,Baeria Rocks South Island,48.95023346,-125.1555481,22/04/2024,1.5,SW,12:43,TB,8,1,1,Sma,Sebastes maliger,Quillback rockfish,3,0,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Jasmin Schuster,Tom Bird,BMSC6,Baeria Rocks South Island,48.95023346,-125.1555481,22/04/2024,1.5,SW,12:43,TB,8,1,1,Oel,Ophiodon elongatus,Lingcod,1,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Jasmin Schuster,Tom Bird,BMSC6,Baeria Rocks South Island,48.95023346,-125.1555481,22/04/2024,1.5,SW,12:43,TB,8,1,1,Hde,Hexagrammos decagrammus,Kelp greenling,2,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Jasmin Schuster,Tom Bird,BMSC6,Baeria Rocks South Island,48.95023346,-125.1555481,22/04/2024,1.5,SW,12:43,TB,8,1,1,Sme,Sebastes melanops,Black rockfish,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Jasmin Schuster,Tom Bird,BMSC6,Baeria Rocks South Island,48.95023346,-125.1555481,22/04/2024,1.5,SW,12:43,TB,8,1,1,Sca,Sebastes caurinus,Copper rockfish,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Jasmin Schuster,Tom Bird,BMSC6,Baeria Rocks South Island,48.95023346,-125.1555481,22/04/2024,1.5,SW,12:43,TB,8,2,2,Mfra,Mesocentrotus franciscanus,Red sea urchin,473,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Jasmin Schuster,Tom Bird,BMSC6,Baeria Rocks South Island,48.95023346,-125.1555481,22/04/2024,1.5,SW,12:43,TB,8,2,2,Ami,Acmaea mitra,Whitecap limpet,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Jasmin Schuster,Tom Bird,BMSC6,Baeria Rocks South Island,48.95023346,-125.1555481,22/04/2024,1.5,SW,12:43,TB,8,2,2,Pmi,Patiria miniata,Bat star,106,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Jasmin Schuster,Tom Bird,BMSC6,Baeria Rocks South Island,48.95023346,-125.1555481,22/04/2024,1.5,SW,12:43,TB,8,2,2,Dim,Dermasterias imbricata,Leather star,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Jasmin Schuster,Tom Bird,BMSC6,Baeria Rocks South Island,48.95023346,-125.1555481,22/04/2024,1.5,SW,12:43,TB,8,2,2,Pgi,Pomaulax gibberosus,Red turban shell,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Jasmin Schuster,Tom Bird,BMSC6,Baeria Rocks South Island,48.95023346,-125.1555481,22/04/2024,1.5,SW,12:43,TB,8,2,2,Cfo,Ceratostoma foliatum,Leafy hornmouth,104,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Jasmin Schuster,Tom Bird,BMSC6,Baeria Rocks South Island,48.95023346,-125.1555481,22/04/2024,1.5,SW,12:43,TB,8,2,2,Cgi,Crassadoma gigantea,Purple-hinged rock scallop,3,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Jasmin Schuster,Tom Bird,BMSC6,Baeria Rocks South Island,48.95023346,-125.1555481,22/04/2024,1.5,SW,12:43,TB,8,2,2,Oko,Orthasterias koehleri,Rainbow star,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Jasmin Schuster,Tom Bird,BMSC6,Baeria Rocks South Island,48.95023346,-125.1555481,22/04/2024,1.5,SW,12:43,TB,8,2,2,Aca,Apostichopus californicus,California sea cucumber,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Jasmin Schuster,Tom Bird,BMSC6,Baeria Rocks South Island,48.95023346,-125.1555481,22/04/2024,1.5,SW,12:43,TB,8,2,2,Hermit,Paguroidea spp.,Unidentified hermit crab,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Jasmin Schuster,Tom Bird,BMSC6,Baeria Rocks South Island,48.95023346,-125.1555481,22/04/2024,1.5,SW,12:43,TB,8,2,2,Hka,Haliotis kamtschatkana,Pinto abalone,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Jasmin Schuster,Tom Bird,BMSC6,Baeria Rocks South Island,48.95023346,-125.1555481,22/04/2024,1.5,SW,12:43,TB,8,2,2,Jzo,Jordania zonope,Longfin sculpin,3,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Jasmin Schuster,Tom Bird,BMSC6,Baeria Rocks South Island,48.95023346,-125.1555481,22/04/2024,1.5,SW,12:43,TB,8,2,2,Dem,Debris - Metal,Any metal debris,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Jasmin Schuster,Tom Bird,BMSC6,Baeria Rocks South Island,48.95023346,-125.1555481,22/04/2024,1.5,SW,12:43,TB,8,2,2,Sdr,Strongylocentrotus droebachiensis,Northern sea urchin,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,1,1,Rni,Rhinogobiops nicholsii,Blackeye goby,3,0,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,1,1,Hde,Hexagrammos decagrammus,Kelp greenling,3,0,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Mfra,Mesocentrotus franciscanus,Red sea urchin,301,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Dim,Dermasterias imbricata,Leather star,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Rni,Rhinogobiops nicholsii,Blackeye goby,9,0,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Sac,Scyra acutifrons,Sharpnose crab,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Cfo,Ceratostoma foliatum,Leafy hornmouth,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Pmi,Patiria miniata,Bat star,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Aca,Apostichopus californicus,California sea cucumber,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Ami,Acmaea mitra,Whitecap limpet,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Pgi,Pomaulax gibberosus,Red turban shell,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Oko,Orthasterias koehleri,Rainbow star,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Hka,Haliotis kamtschatkana,Pinto abalone,26,0,3,4,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Deo,Debris - Other,"Any debris OTHER THAN fishing gear, made of plastic, cloth, metal, glass or timber",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Spu,Strongylocentrotus purpuratus,Purple sea urchin (?),4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Aha,Artedius harringtoni,Scalyhead sculpin,3,0,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Hermit,Paguroidea spp.,Unidentified hermit crab,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Hcr,Hermissenda crassicornis,Opalescent nudibranch,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Ran,Romaleon antennarium,California rock crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Cgi,Crassadoma gigantea,Purple-hinged rock scallop,3,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Lottia,Lottia sp,Unidentified plate limpet,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Sdr,Strongylocentrotus droebachiensis,Northern sea urchin,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,0,1,Sme,Sebastes melanops,Black rockfish,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Das,Diodora aspera,Rough keyhole limpet,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Etr,Evasterias troschelii,Mottled starfish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,2,1,Aspp.,Anoplarchus sp.,Unidentified prickleback,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Jasmin Schuster,Tom Bird,BMSC5,Taylor Rock,48.82733154,-125.1966019,23/04/2024,1.5,NW,9:48,TB,6,0,0,Phe,Pycnopodia helianthoides,Sunflower star,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,1,1,Rni,Rhinogobiops nicholsii,Blackeye goby,26,0,,2,9,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,1,1,Hde,Hexagrammos decagrammus,Kelp greenling,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,2,1,Dsa,Diaulula sandiegensis,Ringed doris,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,2,1,Cgi,Crassadoma gigantea,Purple-hinged rock scallop,11,0,,1,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,2,1,Rni,Rhinogobiops nicholsii,Blackeye goby,107,0,,28,45,29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,2,1,Oko,Orthasterias koehleri,Rainbow star,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,2,1,Ami,Acmaea mitra,Whitecap limpet,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,2,1,Mfra,Mesocentrotus franciscanus,Red sea urchin,123,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,2,1,Pmi,Patiria miniata,Bat star,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,2,1,Cfo,Ceratostoma foliatum,Leafy hornmouth,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,2,1,Hka,Haliotis kamtschatkana,Pinto abalone,6,0,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,2,1,Dim,Dermasterias imbricata,Leather star,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,2,1,Sac,Scyra acutifrons,Sharpnose crab,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,2,1,Hermit,Paguroidea spp.,Unidentified hermit crab,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,2,1,Das,Diodora aspera,Rough keyhole limpet,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,2,1,Opi,Oxylebius pictus,Painted greenling,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,2,1,Aca,Apostichopus californicus,California sea cucumber,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,0,1,Sca,Sebastes caurinus,Copper rockfish,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,0,1,Cpr,Caulolatilus princeps,Ocean whitefish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,0,1,Poc,Pisaster ochraceus,Purple sea star,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,0,1,Tmo,Triopha modesta,Sea clown,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,0,1,Ppu,Pachycheles pubescens,Pubescent Porcelain Crab,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,0,1,Pgi,Pomaulax gibberosus,Red turban shell,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,0,1,Noc,Nautichthys oculofasciatus,Sailfin sculpin,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,0,1,Pla,Pholis laeta,Crescent gunnel,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,0,1,Dmo,Doris montereyensis,Monterey sea lemon,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,0,1,Def,Debris - Fishing gear,Any fishing gear,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,0,1,Etr,Evasterias troschelii,Mottled starfish,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Jasmin Schuster,Tom Bird,BMSC25,Goby Town,48.838595,-125.135015,23/04/2024,3,S,14:50,TB,5.5,0,0,Edo,Enteroctopus dofleini,Giant pacific octopus,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
